filename,x,y,theta
1625875676598617792.jpg,3.359742545093735,-0.4446564221598256,0.33214252983742554
1625875679004554748.jpg,3.3403927259288646,-0.4239416678106382,-0.124234504460111
1625875681373336076.jpg,2.851903881863894,-0.46439090375544123,0.0579267929432668
1625875683733865737.jpg,2.2034101746043833,-0.5712850034851694,0.10700292322482056
1625875686071227073.jpg,1.4086851616973601,-0.7888013093226334,0.2010546902644466
1625875688406187772.jpg,1.3819160178325514,-0.8021514281660944,0.2010988885640833
1625875690672577142.jpg,1.3812927978176466,-0.7440257610702737,0.2820481114586888
1625875692819431781.jpg,1.3210105650019905,-0.4314139827985196,0.21623103690009388
1625875694961509466.jpg,1.3215782854649731,-0.4314955643632309,0.21623385313607932
1625875697292214632.jpg,1.3260869169186187,-0.42953656067536955,-0.03210199437012513
1625875699622886180.jpg,0.6883305454078261,-0.5152249539967694,0.054260097027088616
1625875701832010507.jpg,0.23094048233893275,-0.5986799969989433,0.16591571337420352
1625875703973289251.jpg,0.23040085267998728,-0.5971896320732935,0.16619435948032696
1625875706154453516.jpg,0.21930694202447767,-0.6128473884258369,0.3943620117842997
1625875708404442548.jpg,0.2180459212982164,-0.6135320165304635,0.3947399994189451
1625875710591865777.jpg,0.24063515894861454,-0.6141020201250539,0.81498404429238
1625875712892140150.jpg,0.24129763817812833,-0.6129872398488673,0.8153495112373899
1625876234168984651.jpg,0.01232788704443398,-0.00012780769001373513,-0.017451833976965106
1625876235006377696.jpg,0.2448132352842156,-0.019199511761784863,-0.04907673735573946
1625876235838631153.jpg,0.5696336519313315,-0.051599043324955456,-0.052005983065085644
1625876236674136638.jpg,0.6886223381377727,-0.06426304427405775,-0.05511613101754324
1625876237513451814.jpg,0.7098529089028263,-0.19048317155679156,-0.004657749383393756
1625876238346168518.jpg,0.7569437449144263,-0.44208490748544094,0.10351203580687543
1625876239191754579.jpg,0.888660247506769,-0.45641993501264466,0.18877364893469203
1625876240025109529.jpg,0.9962377359563979,-0.4422487547752142,0.17556277241184062
1625876240854476213.jpg,1.0571787191227755,-0.5502462179541396,0.32481779441480274
1625876241686594486.jpg,1.1750661831865072,-0.6117031838023533,0.331171187971978
1625876242481876134.jpg,1.282146151963978,-0.582186633146946,0.3031168329107978
1625876243161716461.jpg,1.4333466997520796,-0.5398061607497985,0.2855187775586465
1625876243975351810.jpg,1.5200475252844234,-0.6102994076153788,0.36395779874149314
1625876244767188072.jpg,1.6452963233142295,-0.6905401981503079,0.3773504318109718
1625876245560893535.jpg,1.8620327924812183,-0.6253944706432298,0.3406075679111981
1625876246392385244.jpg,2.133453391814214,-0.5599954594565031,0.28748816218253065
1625876247212900161.jpg,2.2564811353220047,-0.5408668808747679,0.25552189589662805
1625876247896654844.jpg,2.2586393109593303,-0.541490102601234,0.2555352745961262
1625876248808390617.jpg,2.251873300634329,-0.5176980175835864,-0.10902033922345095
1625876249696579933.jpg,2.2511746693205086,-0.5168703255207927,-0.10916893259314832
1625876250517996072.jpg,2.25444073225589,-0.5173662465947702,-0.03146307166359841
1625876251278635263.jpg,2.5135685619159513,-0.5730398044320657,-0.11359544933143063
1625876252081237554.jpg,2.8323094195402034,-0.6017811006472729,-0.08474156947249756
1625876252863069772.jpg,2.933772465128168,-0.6163832818647189,-0.03895254136074878
1625876253714029073.jpg,2.9443951005251603,-0.5616514734746993,-0.11412703764083425
1625876254568452835.jpg,3.003052687450758,-0.3822380927485342,-0.20416451232206104
1625876255414193868.jpg,3.119826867634965,-0.24997166632249052,-0.2198654489404559
1625876256276083946.jpg,3.4048796411226396,-0.3448530989199375,-0.22923700729049762
1625876257160323619.jpg,3.679641186125991,-0.4377921645942506,-0.2370391627384987
1625876258035483837.jpg,3.779810885807061,-0.48556542848010814,-0.288190340833195
1625876258879931449.jpg,3.7478135501492544,-0.4727048425343696,-0.2521379867197917
1625876259702816486.jpg,3.549143955764102,-0.40334606431941744,-0.27434385144865003
1625876260569237470.jpg,3.4347241139814804,-0.3694911247582323,-0.28045644401822456
1625876261384242773.jpg,3.4354917156167115,-0.370065525253358,-0.2804475819371041
1625876262165755987.jpg,3.429634396559041,-0.3945796181182875,-0.2186918872562357
1625876263018286943.jpg,3.3976537483012423,-0.5581661451312363,-0.20753452129866412
1625876263863673925.jpg,3.384614809440202,-0.7534775167523908,-0.08383713695825998
1625876264719112634.jpg,3.270535930943655,-0.7506490052256723,0.07761629455793226
1625876265602347850.jpg,3.069979466908977,-0.7456866081862548,0.2240934416303381
1625876266446180582.jpg,3.067661477243717,-0.6341362618023747,0.29700956145588137
1625876267256546974.jpg,3.092134052755606,-0.7284917709112384,0.33310251228106724
1625876268057208776.jpg,3.097720759687071,-0.687336695283097,0.25543584523377716
1625876268918580532.jpg,3.098217247274417,-0.6288192742236481,0.2490205159819045
1625876269758770227.jpg,3.1096157251035295,-0.5720191268285117,0.2516578613662548
1625876270615343570.jpg,2.7509759829647766,-0.6416185518728329,0.22220233486469693
1625876271507100820.jpg,2.5719870473097677,-0.6640253738071297,0.18208077648055562
1625876272386218786.jpg,2.3978590451219968,-0.685149991883241,0.21844131384151722
1625876273084120035.jpg,2.165821954367192,-0.7159154326918812,0.24278309263780332
1625876273938825845.jpg,1.871809172951939,-0.7653877379604853,0.2687635473765175
1625876274737944602.jpg,1.594767535064876,-0.827550610919816,0.3133388653625355
1625876275429135322.jpg,1.5465720933544023,-0.8301556861665087,0.3067420790197364
1625876276283037185.jpg,1.525871478318081,-0.6834463934048399,0.251280672634112
1625876277080748319.jpg,1.5262814907088202,-0.594735826874781,0.21559949449426377
1625876277853138208.jpg,1.3440417606511397,-0.6330795951499498,0.26130985214573316
1625876278693293571.jpg,1.060297339583447,-0.6979161568204338,0.27655679186667287
1625876279486415147.jpg,0.8966692527423261,-0.7366508337413227,0.304245192061528
1625876280192170381.jpg,1.0310531230443547,-0.708169285176202,0.2766638289512359
1625876281026734828.jpg,1.0823807775735996,-0.6921220348874011,0.38653156478603795
1625876281822832107.jpg,1.0783589431035996,-0.6952782423821608,0.8357056180831142
1625876282512791395.jpg,1.0781754269321508,-0.6953602842364808,0.835501875480725
1625876283353068828.jpg,1.0787475353805944,-0.6952360724709467,0.8354302659637699
1625876284156970977.jpg,1.0803462660721677,-0.6954326333272546,0.8353937890176414
1625876284842862367.jpg,1.0794526581628991,-0.6951541595507782,0.8354105999076357
1625876285732712030.jpg,1.1501972049968567,-0.6196672822499761,0.7989694969195202
1625876286557600021.jpg,1.2595912464348964,-0.5212610920657026,0.7751322034473984
1625876287192517995.jpg,1.226701648305337,-0.556401887538156,0.7856431621111488
1625876287944967746.jpg,1.0758630437776184,-0.7013035100330106,0.8224088747059443
1625876288767239093.jpg,1.070449685292476,-0.7047330893156489,0.8196293530245427
1625876289582353830.jpg,1.0761468603638864,-0.7074289381057148,1.3115156064512317
1625876290415096044.jpg,1.0774432157903586,-0.7073314529932969,1.311412438434573
1625876291124813556.jpg,1.0766924050482742,-0.7079918247589372,1.311369749764131
1625876291807515144.jpg,1.077671801106214,-0.7074155548246902,1.311349684842185
1625876292610511779.jpg,1.0863845293875563,-0.6653477639326636,1.3211652324468681
1625876293389169931.jpg,1.1658383908378647,-0.4381564285717471,1.2749221754065934
1625876294240735769.jpg,1.187517363681893,-0.4250037420813872,1.207344537728855
1625876295040565729.jpg,1.2601560257591433,-0.4161177908827119,1.167345482454587
1625876295885915040.jpg,1.070282001830267,-0.3102357855072878,1.109957099880593
1625876296753223896.jpg,0.9040301222831018,-0.1849030428834767,1.1232194808451665
1625876297585286855.jpg,0.6598091080692181,-0.026410429970955357,1.087606887871809
1625876298425247430.jpg,0.6619974448712956,0.12895078531913007,1.1117061603845517
1625876299270846366.jpg,0.8010531945057194,0.36172223961841254,1.1662739003236462
1625876300090276241.jpg,0.892508437349411,0.5540930180294962,1.163344935427377
1625876300933096408.jpg,1.0034801572350722,0.787218707170211,1.1620395576787643
1625876301741377353.jpg,1.0607853070071356,0.8943782767469085,1.1680950399539618
1625876302495016813.jpg,1.052275906984246,0.8795164846660468,1.279988611484776
1625876303356204032.jpg,1.0482027500736886,0.8685701492304043,1.419769882755817
1625876304202841520.jpg,1.0471952730852916,0.8724267456663356,1.4527196580281379
1625876304887323617.jpg,1.0471554300793358,0.8724101383083814,1.4526842478976105
1625876305747707128.jpg,1.0509578857111486,0.8942568204953807,1.4465903497197061
1625876306570226430.jpg,1.0860836337045618,1.0970405630613802,1.439120540704078
1625876307253384351.jpg,1.1257695948893225,1.3139518791764457,1.4436622552237315
1625876308099957942.jpg,1.1952073654392308,1.6765492360324836,1.441168241219394
1625876308928958892.jpg,1.2405790030940091,1.9165180083386528,1.4466147144863308
1625876309759073734.jpg,1.28268280729109,2.1273274825228703,1.4135209585798716
1625876310603983402.jpg,1.2860919556778247,2.1385183951684006,1.3982866855054803
1625876311446565389.jpg,1.284732463500309,2.1384607222847727,1.398270457586471
1625876312283836126.jpg,1.2844674568695458,2.1380528949273336,1.3982714340995381
1625876313118926763.jpg,1.286778612127606,2.13821781137996,1.3980966815762712
1625876313922117471.jpg,1.2864741565678333,2.1382668203468027,1.3915721400602241
1625876314560685396.jpg,1.2685881526861642,2.1406668443179777,1.0520511427064962
1625876315327906608.jpg,1.2690364022142722,2.1407217007781965,1.0532550011802413
1625876316116307735.jpg,1.2698778340555565,2.141154562381029,1.0532328910999158
1625876316795075416.jpg,1.2686900266134882,2.140609434534207,1.053229203899123
1625876317603441953.jpg,1.2705513864162827,2.131316963994881,0.6113224530332941
1625876318322906732.jpg,1.2695954459642274,2.131314953742676,0.6112839274925557
1625876319119771718.jpg,1.270385756023482,2.1319141690495975,0.6112689314238264
1625876319986047029.jpg,1.184780386460128,2.075191902226797,0.645121717009782
1625876320824113368.jpg,0.982162877122254,1.9450929075323693,0.6912987000148086
1625876321656717061.jpg,0.7346011282212912,1.77203289546603,0.7313623075052763
1625876322492836952.jpg,0.517457173263009,1.6142948747952461,0.8271657919399836
1625876323343760967.jpg,0.32198293587885446,1.4254789732662743,0.8950449557587382
1625876324178804874.jpg,0.3209501370811959,1.4262137014864502,0.8961245229663821
1625876324975829601.jpg,0.32073803384814936,1.4264254921237305,0.895988429407642
1625876325660728216.jpg,0.3208596037161538,1.4250844103702753,0.8959952210425184
1625876326537018537.jpg,0.3164390618198636,1.4328162324094564,0.8121178340632205
1625876327339806795.jpg,0.3164390618198636,1.4328162324094564,0.8121178340632205
1625876328082958936.jpg,0.3164390618198636,1.4328162324094564,0.8121178340632205
1625876328942212104.jpg,0.3164390618198636,1.4328162324094564,0.8121178340632205
1625876329787300586.jpg,0.3164390618198636,1.4328162324094564,0.8121178340632205
1625876330627163171.jpg,0.3164390618198636,1.4328162324094564,0.8121178340632205
1625876331472971439.jpg,0.3164390618198636,1.4328162324094564,0.5160175236852098
1625876332275831460.jpg,0.3164390618198636,1.4328162324094564,0.4893475492183299
1625876333021632671.jpg,0.3164390618198636,1.4328162324094564,0.4893475492183299
1625876333863188028.jpg,0.31134969904950555,1.4304721710741723,0.47855904364582985
1625876334666476726.jpg,0.5427400105106774,1.5354552213660262,0.45395584509845305
1625876335465999364.jpg,0.5417286554741396,1.5351388083484383,0.45410266854631104
1625876336304527521.jpg,0.5422282296409033,1.5356262649280645,0.45411105399308316
1625876337116315126.jpg,0.5429212112067936,1.5370416146487023,0.45411432835766935
1625876337910270214.jpg,0.44001456430785,1.4884696740876666,0.49928617978814194
1625876338756081581.jpg,0.2659410027855613,1.406846443768996,0.5607816786812843
1625876339594157457.jpg,0.26586620822701434,1.406906594550547,0.5710952299742734
1625876340461900234.jpg,0.26688472258212825,1.404416412766374,0.5802376726073246
1625876341355098962.jpg,0.47689290795585093,1.24213871335563,0.9513937240353113
1625876342156008005.jpg,0.4867964253452625,1.2248422153649412,1.0398240963814394
1625876342838942527.jpg,0.48623098842800233,1.2239480830822385,1.0397580545768728
1625876343681251049.jpg,0.48613472954009374,1.2236782938351727,1.0397521448368094
1625876344482591152.jpg,0.4860588179821996,1.223118270588513,1.039579631847862
1625876345270542860.jpg,0.48580234804435285,1.2229249188433904,1.039572750669534
1625876346125126600.jpg,0.47362029240782266,1.208096546538051,1.0387671917013563
1625876346966009855.jpg,0.32477691537196196,0.9703633822575674,1.1111935759324931
1625876347803266525.jpg,0.20174402031595143,0.7567538397320559,1.2367305369322668
1625876348616489887.jpg,0.20205963387535236,0.7560602703769401,1.2421373724646025
1625876349451953649.jpg,0.23861204952316759,0.7570118005165135,1.31962687663292
1625876350295024871.jpg,0.44561602050038357,0.7586635872224023,1.4264935269386743
1625876351161726474.jpg,0.5012761098434532,0.7656732096311706,1.512720961346532
1625876351960654735.jpg,0.5168621784250654,0.7760530156002623,1.5290608155780443
1625876352774437189.jpg,0.516576650975089,0.7743882534686154,1.529069143901755
1625876353658834695.jpg,0.5001203652568472,0.6319854803339949,1.5646352786974356
1625876354461264610.jpg,0.49211420494650787,0.42127922478107493,1.628604015771725
1625876355165802717.jpg,0.49124484611099545,0.2060777684632337,1.6774650395864408
1625876355999213457.jpg,0.5153685440919591,-0.075392956763673,1.7355197895601544
1625876356687264680.jpg,0.5373163870772913,-0.28290442951686146,1.7524624754958567
1625876357525821924.jpg,0.5391436042272282,-0.2999533101652402,1.76313958146341
1625876358367771387.jpg,0.5379771802554556,-0.2993073126971565,1.763155079832762
1625876359177681446.jpg,0.5375736726239385,-0.30045531252683016,1.7631718275680694
1625876360026344776.jpg,0.5414404668661656,-0.304545612812119,2.152306696216758
1625876360860910654.jpg,0.5419339746606362,-0.30354393365148724,2.152232697142912
1625876361591628789.jpg,0.5424232735644272,-0.3040925030946198,2.152249466732871
1625876362441751480.jpg,0.5411549140957371,-0.30351987862028873,2.1521090367734916
1625876363289024353.jpg,0.5124560687934127,-0.2716336144391229,2.6526497168674603
1625876364077128887.jpg,0.5097498831518074,-0.2697605164512843,2.6551160930748487
1625876364885045528.jpg,0.5082828392174302,-0.27103678679452037,2.6551599369334737
1625876365728179931.jpg,0.5073261010271227,-0.2705203823241001,2.655225425708389
1625876366564718246.jpg,0.5357228645800851,-0.2637172954198385,3.069999307787598
1625876367412405967.jpg,0.5213569049003685,-0.2626165915072921,-3.0212457742933414
1625876368216259241.jpg,0.5193162415134042,-0.26176020538600997,-3.0212299500710094
1625876368951633453.jpg,0.5197711771495229,-0.26273413940209883,-3.0212255126965
1625876369800697803.jpg,0.5202851566071574,-0.2567275158743924,-3.058884798707769
1625876370644985675.jpg,0.5145961812902573,-0.2555217395731562,-3.095174950057422
1625876371392461061.jpg,0.5124770283545711,-0.25581025649732175,-3.1072585259250842
1625876372320185184.jpg,0.4972933644293817,-0.2563394466540249,3.084104797990199
1625876373155498981.jpg,0.4538342365276714,-0.24862736118316878,3.0732614263341635
1625876373918831586.jpg,0.19273651527315058,-0.1837432609773329,3.0355162196696344
1625876374758843898.jpg,-0.08843466043035003,-0.10262603584889124,3.009536502693386
1625876375609857797.jpg,-0.14162866870268428,-0.08295851397005068,2.9863773986298727
1625876376463955879.jpg,-0.1432301669825301,-0.08271823967291533,2.9863604936398955
1625876377180613279.jpg,-0.14307085555574606,-0.08285607233332119,2.9863490557309174
1625876378025204420.jpg,-0.2842924180688027,-0.03115706068236827,2.951377538856168
1625876378865621566.jpg,-0.33091406549718233,-0.013342171883225774,2.930700793303724
1625876379711869239.jpg,-0.3316448366740137,-0.01356772651537907,2.9303377077439983
1625876380558351039.jpg,-0.3407960271555215,0.04720668644670376,2.8152590003388167
1625876381408752202.jpg,-0.3675562949650767,0.06464571650547929,2.77397576458685
1625876382259793519.jpg,-0.5035170647210089,0.14701013127525983,2.747955419508382
1625876383043535470.jpg,-0.5115687223421971,0.1528293543887379,2.7866534083913446
1625876383888652801.jpg,-0.5200637873731851,0.16765441909301748,2.9859767036820597
1625876384745854377.jpg,-0.6106801770639986,0.18653839407952433,2.9606471575414335
1625876385626175165.jpg,-0.8790163115987896,0.306957396843942,3.1326901439929684
1625876386444962501.jpg,-0.903296026526173,0.3560231448530032,-2.7212968927634362
1625876387160032749.jpg,-0.9016141913507247,0.3536535051371175,-2.6908605237308723
1625876388001142263.jpg,-0.9015595376371198,0.3541445005583246,-2.6907149404817976
1625876388844404220.jpg,-0.9023019646261019,0.35426872644974355,-2.69072956685711
1625876389725420475.jpg,-0.9028388015462415,0.3547002239774271,-2.6907104002761706
1625876390622233867.jpg,-0.906476667951482,0.3523490153216809,-2.7099034266909676
1625876391488817930.jpg,-0.8857997737244621,0.3346682851549175,-2.9344431121863512
1625876392326478242.jpg,-0.8811830368106744,0.3415501491755001,-3.0037897598840506
1625876393202092647.jpg,-0.8823188802725164,0.340004426181762,-3.0266451689231633
1625876394053499460.jpg,-0.8996049626491163,0.3240942373661957,3.098984907143802
1625876394853756189.jpg,-0.8994477510890179,0.32391586570899467,3.0988642683435406
1625876395568436145.jpg,-0.899693720596513,0.3245329440003165,3.098744961661402
1625876396410211563.jpg,-0.9009884263055992,0.32553493211081486,3.0965369589097054
1625876397222781419.jpg,-1.0265997347529492,0.3592560795803301,3.0647886412575507
1625876398000380754.jpg,-1.2818770015595344,0.42476252282324384,3.0257693691628536
1625876398844220876.jpg,-1.380264929073726,0.45035413123119306,3.014372396777002
1625876399668330907.jpg,-1.201845446279677,0.39914130517933666,3.0348591919129118
1625876400345907688.jpg,-0.9760255596056615,0.3463065964098164,3.062243143910493
1625876401180728435.jpg,-0.7877666618335101,0.305294290678793,3.118274843041547
1625876402009842157.jpg,-0.5765746698908756,0.275490357112368,3.09903162239726
1625876402701671838.jpg,-0.387348071176771,0.24603611418615062,3.1363589543502384
1625876403547762155.jpg,-0.0879307731785327,0.21311733292991358,-3.1148462420248673
1625876404351487636.jpg,0.0839240809601642,0.19789286542783832,-3.0298343100477583
1625876405028365373.jpg,0.08131702036578072,0.1982373038743061,-3.0297382231258734
1625876405876980304.jpg,0.08044322974849277,0.19879641897098596,-3.029794202574044
1625876406738919258.jpg,0.025445151183134757,0.20819980551637246,-3.047424685315773
1625876407465602636.jpg,-0.0027977612214692554,0.27913154381040084,-3.0628500956261675
1625876408320696592.jpg,0.010945549375801847,0.2880345284077466,-3.0992068857861264
1625876409144522190.jpg,0.03728728133648015,0.16228255366525518,-2.971093249544855
1625876409985291481.jpg,0.023590228981453853,-0.005391899846406157,-3.0170747547523615
1625876410839091539.jpg,0.005259904821202713,-0.0999362837299005,-2.984007872310478
1625876411675534009.jpg,0.0005151246893130151,-0.0998071108544843,-2.984114882441125
1625876412489911317.jpg,0.00041153890165279705,-0.09951372578886723,-2.9841118213450737
1625876413320222377.jpg,0.0035602343920668467,-0.0987142217445789,-2.984109962480257
1625876414075874567.jpg,6.127238139731761e-05,-0.09933776299841833,-2.9841088665510935
1625876414921520948.jpg,-0.001714222781319344,-0.09839585889886612,-2.984229407257794
1625876415656820535.jpg,-0.0030096050847775446,-0.09846352266973073,-2.984228524046015
1625876416457995414.jpg,-0.004407357599855263,-0.09810917018057833,-2.984109016087079
1625876417303943157.jpg,-0.004992705997438826,-0.09909573127479718,-2.984227640834484
1625876418145035982.jpg,-0.015368075600886433,-0.10283903456629784,-3.0088617661787773
1625876418992502450.jpg,-0.01048753296536692,-0.1016797313028851,-3.122289289859484
1625876419828814029.jpg,-0.03734990244774021,-0.07986885308317845,2.789847006237104
1625876420633197784.jpg,-0.14596886965448796,-0.011388299141756014,2.740315040879917
1625876421438351154.jpg,-0.14675920089219402,-0.011105862524041787,2.7404658106202673
1625876422276237487.jpg,-0.14935940524564026,-0.012535561744021217,2.7557745399190554
1625876423114351987.jpg,-0.14094596424512912,-0.013311035641939362,2.7903628790059782
1625876423962732315.jpg,-0.13793324728569248,-0.02072313661336659,2.9476922473109632
1625876424805338859.jpg,-0.15294014826200247,-0.02115712472925324,3.0650223583431235
1625876425639119863.jpg,-0.2833365772337059,0.008930847641256836,3.0721791463906705
1625876426473939657.jpg,-0.4645386437721827,0.06434602344584336,3.0375732587744766
1625876427315451622.jpg,-0.48919624651496674,0.2076169683735917,3.0604095862154574
1625876428125775814.jpg,-0.6438680707237928,0.27176230561376785,3.000527904462255
1625876428812763214.jpg,-0.7938300414740653,0.31576746573095915,3.0188657687006275
1625876429643459558.jpg,-1.109215744142829,0.4108362394399945,2.9752610622428275
1625876430459126949.jpg,-1.3702895354566034,0.5002614067972884,2.964223000045922
1625876431303255081.jpg,-1.5269692595084532,0.5567796909123063,2.9409706611293265
1625876432051377296.jpg,-1.5408658887038469,0.6730983466623948,-3.1043944222423523
1625876432848923921.jpg,-1.577688524555649,0.7148908401176981,-3.021352901097282
1625876433504509449.jpg,-1.5779562545305377,0.7146124564406736,-3.0213039764661787
1625876434263163089.jpg,-1.5779065866733448,0.7147145625475185,-3.0213336773971617
1625876435133160591.jpg,-1.5775119096145036,0.7149972584368678,-3.02134931324776
1625876435958959341.jpg,-1.577218177581114,0.7139228877096474,-3.021373886870034
1625876436638640880.jpg,-1.5770140488798183,0.7133966952289479,-3.021376561315748
1625876437467397212.jpg,-1.5763511822071663,0.7128147769214926,-3.0213784134495767
1625876438258756637.jpg,-1.5766991737289988,0.711989760088093,-3.0212582995190806
1625876438944890737.jpg,-1.5762605901295803,0.7131021307070013,-3.0189143451974614
1625876439743929862.jpg,-1.5771757783414497,0.7915370741540835,-2.943460002249108
1625876440489454030.jpg,-1.588887118894049,0.7720265661514472,-2.9126145957665557
1625876441361924171.jpg,-1.6040170506257083,0.5361525128821893,-2.8367088278907393
1625876442076537609.jpg,-1.5904281906993487,0.3959657409982703,-2.8641687948613868
1625876442921292066.jpg,-1.453966140590663,0.3760254409872652,-2.7903647235117925
1625876443804006814.jpg,-1.1326532175387896,0.46705957952056537,-2.7594567472150513
1625876444596176385.jpg,-1.122690150716954,0.49093824260817165,-2.8288144958343753
1625876445430002689.jpg,-1.1214934486085868,0.4920281367608279,-2.828902462937076
1625876446321929454.jpg,-1.1242525477434,0.5053981518540485,-2.917725436552075
1625876447157227516.jpg,-1.123732837801553,0.5061123743511755,-2.925818652453109
1625876448002573966.jpg,-1.0969521967408895,0.39994128458048517,-2.8327229784926757
1625876448803217887.jpg,-1.0637000228875264,0.242794559369069,-2.8774797374914836
1625876449484312295.jpg,-0.9817919083826259,0.2350030462214622,-3.0091289395984364
1625876450322784185.jpg,-0.9575960381187816,0.21708134149247485,3.0878857748328956
1625876451121798992.jpg,-0.9682520442515531,0.2131490676966381,3.0724755180932664
1625876451822770833.jpg,-1.078744429415126,0.23315085534383204,-2.94934962057111
1625876452727421760.jpg,-1.0816087537621601,0.22751135763445693,-2.8511184749875564
1625876453613782644.jpg,-1.0811690264222245,0.2282234149715976,-2.851231795575641
1625876454485245943.jpg,-1.0818412666183357,0.22991914828881257,-2.851230962596905
1625876455331021308.jpg,-1.0811040175081335,0.22927571868171398,-2.851231425167453
